domain,scenario,seed,element_id,gt_fault,gt_self_clearing,lead_gain_min,t_first_correct_verdict,time_to_correct_diagnosis_min,degraded_minutes,down_minutes,n_ambiguous_decisions,n_wait_decisions,conv_escalated,layer_escalated,conv_unnecessary_dispatch,layer_unnecessary_dispatch,t_fault_onset,t_first_detectable,t_decision_layer_actionable,t_conventional_escalation,t_ticket,t_service_impact,t_outage,t_recovery,t_environment_cleared,false_calm_window_min,pre_escalation_window_min,exposure_window_min,decision_margin_min,conventional_margin_min,time_to_diagnosis_min,detect_tp,detect_fp,detect_fn,detect_tn,detect_precision,detect_recall,detect_f1,detect_fpr,detect_fnr,layer_esc_tp,layer_esc_fp,layer_esc_fn,layer_esc_tn,layer_esc_precision,layer_esc_recall,layer_esc_f1,layer_esc_fpr,layer_esc_fnr,conv_esc_tp,conv_esc_fp,conv_esc_fn,conv_esc_tn,conv_esc_precision,conv_esc_recall,conv_esc_f1,conv_esc_fpr,conv_esc_fnr,provenance,exposure_conventional,exposure_decision_layer,exposure_delta,exposure_delta_pct,decision_layer_dispatched_unnecessarily,conventional_dispatched_unnecessarily,sweep_axis,param_label,smoothing_window,persistence_m,persistence_n,escalation_delay_min,warmup_variant
microwave,mw_hidden_in_storm,7,POP~R_D05_1,hardware_directional,False,0.0,195.0,16.0,324.0,0.0,13,17,True,True,False,False,175.0,179.0,179.0,179.0,185.0,277.0,,,,0.0,0.0,98.0,98.0,98.0,0.0,409,0,25,167,1.0,0.9423963133640553,0.9703440094899171,0.0,0.0576036866359447,379,0,46,176,1.0,0.8917647058823529,0.9427860696517413,0.0,0.10823529411764705,422,0,3,176,1.0,0.9929411764705882,0.9964580873671782,0.0,0.007058823529411765,ILLUSTRATIVE - not derived from operator financial data,2359.6,2359.6,0.0,0.0,False,False,degenerate,degenerate,1.0,1.0,1.0,0.0,a_as_run_600min
microwave,mw_hidden_in_storm,8,POP~R_D05_1,hardware_directional,False,0.0,195.0,14.0,329.0,0.0,7,14,True,True,False,False,175.0,181.0,181.0,181.0,187.0,208.0,,,,0.0,0.0,27.0,27.0,27.0,0.0,407,0,27,167,1.0,0.9377880184331797,0.9678953626634959,0.0,0.06221198156682028,386,0,39,176,1.0,0.908235294117647,0.9519112207151664,0.0,0.09176470588235294,420,0,5,176,1.0,0.9882352941176471,0.9940828402366864,0.0,0.011764705882352941,ILLUSTRATIVE - not derived from operator financial data,2361.6,2361.6,0.0,0.0,False,False,degenerate,degenerate,1.0,1.0,1.0,0.0,a_as_run_600min
microwave,mw_hidden_in_storm,9,POP~R_D05_1,hardware_directional,False,1.0,190.0,10.0,325.0,0.0,14,10,True,True,False,False,175.0,180.0,180.0,181.0,187.0,201.0,,,,1.0,1.0,21.0,21.0,20.0,0.0,408,0,26,167,1.0,0.9400921658986175,0.9691211401425179,0.0,0.059907834101382486,384,0,41,176,1.0,0.9035294117647059,0.9493201483312732,0.0,0.09647058823529411,420,0,5,176,1.0,0.9882352941176471,0.9940828402366864,0.0,0.011764705882352941,ILLUSTRATIVE - not derived from operator financial data,2360.0,2359.89,0.11,0.0,False,False,degenerate,degenerate,1.0,1.0,1.0,0.0,a_as_run_600min
microwave,mw_hidden_in_storm,10,POP~R_D05_1,hardware_directional,False,2.0,182.0,3.0,333.0,0.0,11,8,True,True,False,False,175.0,179.0,179.0,181.0,187.0,200.0,,,,2.0,2.0,21.0,21.0,19.0,0.0,408,0,26,167,1.0,0.9400921658986175,0.9691211401425179,0.0,0.059907834101382486,389,0,36,176,1.0,0.9152941176470588,0.9557739557739557,0.0,0.08470588235294117,420,0,5,176,1.0,0.9882352941176471,0.9940828402366864,0.0,0.011764705882352941,ILLUSTRATIVE - not derived from operator financial data,2363.2,2362.98,0.22,0.0,False,False,degenerate,degenerate,1.0,1.0,1.0,0.0,a_as_run_600min
microwave,mw_hidden_in_storm,11,POP~R_D05_1,hardware_directional,False,1.0,187.0,8.0,334.0,0.0,11,8,True,True,False,False,175.0,179.0,179.0,180.0,186.0,196.0,,,,1.0,1.0,17.0,17.0,16.0,0.0,403,0,31,167,1.0,0.9285714285714286,0.962962962962963,0.0,0.07142857142857142,384,0,41,176,1.0,0.9035294117647059,0.9493201483312732,0.0,0.09647058823529411,421,0,4,176,1.0,0.9905882352941177,0.9952718676122931,0.0,0.009411764705882352,ILLUSTRATIVE - not derived from operator financial data,2363.6,2363.49,0.11,0.0,False,False,degenerate,degenerate,1.0,1.0,1.0,0.0,a_as_run_600min
microwave,mw_hidden_in_storm,12,POP~R_D05_1,hardware_directional,False,2.0,195.0,15.0,332.0,0.0,11,15,True,True,False,False,175.0,180.0,180.0,182.0,188.0,267.0,,,,2.0,2.0,87.0,87.0,85.0,0.0,409,0,25,167,1.0,0.9423963133640553,0.9703440094899171,0.0,0.0576036866359447,383,0,42,176,1.0,0.9011764705882352,0.948019801980198,0.0,0.0988235294117647,419,0,6,176,1.0,0.9858823529411764,0.9928909952606635,0.0,0.01411764705882353,ILLUSTRATIVE - not derived from operator financial data,2362.8,2362.58,0.22,0.0,False,False,degenerate,degenerate,1.0,1.0,1.0,0.0,a_as_run_600min
microwave,mw_hidden_in_storm,13,POP~R_D05_1,hardware_directional,False,2.0,191.0,12.0,323.0,0.0,8,12,True,True,False,False,175.0,179.0,179.0,181.0,187.0,278.0,,,,2.0,2.0,99.0,99.0,97.0,0.0,407,0,27,167,1.0,0.9377880184331797,0.9678953626634959,0.0,0.06221198156682028,387,0,38,176,1.0,0.9105882352941177,0.9532019704433498,0.0,0.08941176470588236,420,0,5,176,1.0,0.9882352941176471,0.9940828402366864,0.0,0.011764705882352941,ILLUSTRATIVE - not derived from operator financial data,2359.2,2358.98,0.22,0.0,False,False,degenerate,degenerate,1.0,1.0,1.0,0.0,a_as_run_600min
microwave,mw_hidden_in_storm,14,POP~R_D05_1,hardware_directional,False,1.0,187.0,7.0,331.0,0.0,8,8,True,True,False,False,175.0,180.0,180.0,181.0,187.0,208.0,,,,1.0,1.0,28.0,28.0,27.0,0.0,406,0,28,167,1.0,0.9354838709677419,0.9666666666666666,0.0,0.06451612903225806,390,0,35,176,1.0,0.9176470588235294,0.9570552147239264,0.0,0.08235294117647059,420,0,5,176,1.0,0.9882352941176471,0.9940828402366864,0.0,0.011764705882352941,ILLUSTRATIVE - not derived from operator financial data,2362.4,2362.29,0.11,0.0,False,False,degenerate,degenerate,1.0,1.0,1.0,0.0,a_as_run_600min
microwave,mw_hidden_in_storm,15,POP~R_D05_1,hardware_directional,False,0.0,185.0,4.0,329.0,0.0,4,4,True,True,False,False,175.0,181.0,181.0,181.0,187.0,203.0,,,,0.0,0.0,22.0,22.0,22.0,0.0,401,0,33,167,1.0,0.923963133640553,0.9604790419161677,0.0,0.07603686635944701,393,0,32,176,1.0,0.9247058823529412,0.9608801955990219,0.0,0.07529411764705882,420,0,5,176,1.0,0.9882352941176471,0.9940828402366864,0.0,0.011764705882352941,ILLUSTRATIVE - not derived from operator financial data,2361.6,2361.6,0.0,0.0,False,False,degenerate,degenerate,1.0,1.0,1.0,0.0,a_as_run_600min
microwave,mw_interference,1,POP~R_D05_1,interference,False,8.0,184.0,0.0,0.0,0.0,1,0,True,True,False,False,180.0,184.0,184.0,192.0,198.0,,,,,8.0,8.0,,,,0.0,417,0,3,181,1.0,0.9928571428571429,0.996415770609319,0.0,0.007142857142857143,416,0,4,181,1.0,0.9904761904761905,0.9952153110047847,0.0,0.009523809523809525,409,0,11,181,1.0,0.9738095238095238,0.9867310012062726,0.0,0.02619047619047619,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,degenerate,degenerate,1.0,1.0,1.0,0.0,a_as_run_600min
microwave,mw_interference,2,POP~R_D05_1,interference,False,9.0,185.0,0.0,0.0,0.0,0,0,True,True,False,False,180.0,185.0,185.0,194.0,200.0,,,,,9.0,9.0,,,,0.0,416,0,4,181,1.0,0.9904761904761905,0.9952153110047847,0.0,0.009523809523809525,416,0,4,181,1.0,0.9904761904761905,0.9952153110047847,0.0,0.009523809523809525,407,0,13,181,1.0,0.969047619047619,0.9842805320435308,0.0,0.030952380952380953,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,degenerate,degenerate,1.0,1.0,1.0,0.0,a_as_run_600min
microwave,mw_interference,3,POP~R_D05_1,interference,False,8.0,185.0,0.0,0.0,0.0,1,0,True,True,False,False,180.0,185.0,185.0,193.0,199.0,,,,,8.0,8.0,,,,0.0,416,0,4,181,1.0,0.9904761904761905,0.9952153110047847,0.0,0.009523809523809525,415,0,5,181,1.0,0.9880952380952381,0.9940119760479043,0.0,0.011904761904761904,408,0,12,181,1.0,0.9714285714285714,0.9855072463768115,0.0,0.02857142857142857,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,degenerate,degenerate,1.0,1.0,1.0,0.0,a_as_run_600min
microwave,mw_interference,4,POP~R_D05_1,interference,False,9.0,184.0,0.0,0.0,0.0,1,0,True,True,False,False,180.0,184.0,184.0,193.0,199.0,,,,,9.0,9.0,,,,0.0,417,0,3,181,1.0,0.9928571428571429,0.996415770609319,0.0,0.007142857142857143,416,0,4,181,1.0,0.9904761904761905,0.9952153110047847,0.0,0.009523809523809525,408,0,12,181,1.0,0.9714285714285714,0.9855072463768115,0.0,0.02857142857142857,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,degenerate,degenerate,1.0,1.0,1.0,0.0,a_as_run_600min
microwave,mw_interference,5,POP~R_D05_1,interference,False,9.0,184.0,0.0,0.0,0.0,0,0,True,True,False,False,180.0,184.0,184.0,193.0,199.0,,,,,9.0,9.0,,,,0.0,417,0,3,181,1.0,0.9928571428571429,0.996415770609319,0.0,0.007142857142857143,417,0,3,181,1.0,0.9928571428571429,0.996415770609319,0.0,0.007142857142857143,408,0,12,181,1.0,0.9714285714285714,0.9855072463768115,0.0,0.02857142857142857,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,degenerate,degenerate,1.0,1.0,1.0,0.0,a_as_run_600min
microwave,mw_interference,6,POP~R_D05_1,interference,False,8.0,185.0,0.0,0.0,0.0,4,0,True,True,False,False,180.0,185.0,185.0,193.0,199.0,,,,,8.0,8.0,,,,0.0,416,0,4,181,1.0,0.9904761904761905,0.9952153110047847,0.0,0.009523809523809525,412,0,8,181,1.0,0.9809523809523809,0.9903846153846153,0.0,0.01904761904761905,408,0,12,181,1.0,0.9714285714285714,0.9855072463768115,0.0,0.02857142857142857,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,degenerate,degenerate,1.0,1.0,1.0,0.0,a_as_run_600min
microwave,mw_interference,7,POP~R_D05_1,interference,False,7.0,185.0,0.0,0.0,0.0,1,0,True,True,False,False,180.0,185.0,185.0,192.0,198.0,,,,,7.0,7.0,,,,0.0,416,0,4,181,1.0,0.9904761904761905,0.9952153110047847,0.0,0.009523809523809525,415,0,5,181,1.0,0.9880952380952381,0.9940119760479043,0.0,0.011904761904761904,409,0,11,181,1.0,0.9738095238095238,0.9867310012062726,0.0,0.02619047619047619,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,degenerate,degenerate,1.0,1.0,1.0,0.0,a_as_run_600min
microwave,mw_interference,8,POP~R_D05_1,interference,False,8.0,184.0,0.0,0.0,0.0,3,0,True,True,False,False,180.0,184.0,184.0,192.0,198.0,,,,,8.0,8.0,,,,0.0,417,0,3,181,1.0,0.9928571428571429,0.996415770609319,0.0,0.007142857142857143,414,0,6,181,1.0,0.9857142857142858,0.9928057553956835,0.0,0.014285714285714285,409,0,11,181,1.0,0.9738095238095238,0.9867310012062726,0.0,0.02619047619047619,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,degenerate,degenerate,1.0,1.0,1.0,0.0,a_as_run_600min
microwave,mw_interference,9,POP~R_D05_1,interference,False,10.0,184.0,0.0,0.0,0.0,0,0,True,True,False,False,180.0,184.0,184.0,194.0,200.0,,,,,10.0,10.0,,,,0.0,417,0,3,181,1.0,0.9928571428571429,0.996415770609319,0.0,0.007142857142857143,417,0,3,181,1.0,0.9928571428571429,0.996415770609319,0.0,0.007142857142857143,407,0,13,181,1.0,0.969047619047619,0.9842805320435308,0.0,0.030952380952380953,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,degenerate,degenerate,1.0,1.0,1.0,0.0,a_as_run_600min
microwave,mw_interference,10,POP~R_D05_1,interference,False,8.0,185.0,0.0,0.0,0.0,0,0,True,True,False,False,180.0,185.0,185.0,193.0,199.0,,,,,8.0,8.0,,,,0.0,416,0,4,181,1.0,0.9904761904761905,0.9952153110047847,0.0,0.009523809523809525,416,0,4,181,1.0,0.9904761904761905,0.9952153110047847,0.0,0.009523809523809525,408,0,12,181,1.0,0.9714285714285714,0.9855072463768115,0.0,0.02857142857142857,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,degenerate,degenerate,1.0,1.0,1.0,0.0,a_as_run_600min
microwave,mw_interference,11,POP~R_D05_1,interference,False,8.0,184.0,0.0,0.0,0.0,0,0,True,True,False,False,180.0,184.0,184.0,192.0,198.0,,,,,8.0,8.0,,,,0.0,417,0,3,181,1.0,0.9928571428571429,0.996415770609319,0.0,0.007142857142857143,417,0,3,181,1.0,0.9928571428571429,0.996415770609319,0.0,0.007142857142857143,409,0,11,181,1.0,0.9738095238095238,0.9867310012062726,0.0,0.02619047619047619,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,degenerate,degenerate,1.0,1.0,1.0,0.0,a_as_run_600min
microwave,mw_interference,12,POP~R_D05_1,interference,False,7.0,185.0,0.0,0.0,0.0,5,0,True,True,False,False,180.0,185.0,185.0,192.0,198.0,,,,,7.0,7.0,,,,0.0,416,0,4,181,1.0,0.9904761904761905,0.9952153110047847,0.0,0.009523809523809525,411,0,9,181,1.0,0.9785714285714285,0.9891696750902527,0.0,0.02142857142857143,409,0,11,181,1.0,0.9738095238095238,0.9867310012062726,0.0,0.02619047619047619,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,degenerate,degenerate,1.0,1.0,1.0,0.0,a_as_run_600min
microwave,mw_interference,13,POP~R_D05_1,interference,False,7.0,185.0,0.0,0.0,0.0,2,0,True,True,False,False,180.0,185.0,185.0,192.0,198.0,,,,,7.0,7.0,,,,0.0,416,0,4,181,1.0,0.9904761904761905,0.9952153110047847,0.0,0.009523809523809525,414,0,6,181,1.0,0.9857142857142858,0.9928057553956835,0.0,0.014285714285714285,409,0,11,181,1.0,0.9738095238095238,0.9867310012062726,0.0,0.02619047619047619,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,degenerate,degenerate,1.0,1.0,1.0,0.0,a_as_run_600min
microwave,mw_interference,14,POP~R_D05_1,interference,False,8.0,184.0,0.0,0.0,0.0,2,0,True,True,False,False,180.0,184.0,184.0,192.0,198.0,,,,,8.0,8.0,,,,0.0,417,0,3,181,1.0,0.9928571428571429,0.996415770609319,0.0,0.007142857142857143,415,0,5,181,1.0,0.9880952380952381,0.9940119760479043,0.0,0.011904761904761904,409,0,11,181,1.0,0.9738095238095238,0.9867310012062726,0.0,0.02619047619047619,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,degenerate,degenerate,1.0,1.0,1.0,0.0,a_as_run_600min
microwave,mw_interference,15,POP~R_D05_1,interference,False,8.0,185.0,0.0,0.0,0.0,0,0,True,True,False,False,180.0,185.0,185.0,193.0,199.0,,,,,8.0,8.0,,,,0.0,416,0,4,181,1.0,0.9904761904761905,0.9952153110047847,0.0,0.009523809523809525,416,0,4,181,1.0,0.9904761904761905,0.9952153110047847,0.0,0.009523809523809525,408,0,12,181,1.0,0.9714285714285714,0.9855072463768115,0.0,0.02857142857142857,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,degenerate,degenerate,1.0,1.0,1.0,0.0,a_as_run_600min
microwave,mw_config_change,1,POP~R_D05_1,config_change,False,-2.0,193.0,0.0,0.0,0.0,0,0,True,True,False,False,190.0,193.0,193.0,191.0,197.0,,,,,-2.0,-2.0,,,,0.0,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,410,0,0,191,1.0,1.0,1.0,0.0,0.0,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,degenerate,degenerate,1.0,1.0,1.0,0.0,a_as_run_600min
microwave,mw_config_change,2,POP~R_D05_1,config_change,False,-2.0,193.0,0.0,0.0,0.0,0,0,True,True,False,False,190.0,193.0,193.0,191.0,197.0,,,,,-2.0,-2.0,,,,0.0,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,410,0,0,191,1.0,1.0,1.0,0.0,0.0,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,degenerate,degenerate,1.0,1.0,1.0,0.0,a_as_run_600min
microwave,mw_config_change,3,POP~R_D05_1,config_change,False,-2.0,193.0,0.0,0.0,0.0,0,0,True,True,False,False,190.0,193.0,193.0,191.0,197.0,,,,,-2.0,-2.0,,,,0.0,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,410,0,0,191,1.0,1.0,1.0,0.0,0.0,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,degenerate,degenerate,1.0,1.0,1.0,0.0,a_as_run_600min
microwave,mw_config_change,4,POP~R_D05_1,config_change,False,-2.0,193.0,0.0,0.0,0.0,0,0,True,True,False,False,190.0,193.0,193.0,191.0,197.0,,,,,-2.0,-2.0,,,,0.0,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,410,0,0,191,1.0,1.0,1.0,0.0,0.0,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,degenerate,degenerate,1.0,1.0,1.0,0.0,a_as_run_600min
microwave,mw_config_change,5,POP~R_D05_1,config_change,False,-2.0,193.0,0.0,0.0,0.0,0,0,True,True,False,False,190.0,193.0,193.0,191.0,197.0,,,,,-2.0,-2.0,,,,0.0,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,410,0,0,191,1.0,1.0,1.0,0.0,0.0,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,degenerate,degenerate,1.0,1.0,1.0,0.0,a_as_run_600min
microwave,mw_config_change,6,POP~R_D05_1,config_change,False,-2.0,193.0,0.0,0.0,0.0,0,0,True,True,False,False,190.0,193.0,193.0,191.0,197.0,,,,,-2.0,-2.0,,,,0.0,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,410,0,0,191,1.0,1.0,1.0,0.0,0.0,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,degenerate,degenerate,1.0,1.0,1.0,0.0,a_as_run_600min
microwave,mw_config_change,7,POP~R_D05_1,config_change,False,-2.0,193.0,0.0,0.0,0.0,0,0,True,True,False,False,190.0,193.0,193.0,191.0,197.0,,,,,-2.0,-2.0,,,,0.0,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,410,0,0,191,1.0,1.0,1.0,0.0,0.0,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,degenerate,degenerate,1.0,1.0,1.0,0.0,a_as_run_600min
microwave,mw_config_change,8,POP~R_D05_1,config_change,False,-2.0,193.0,0.0,0.0,0.0,0,0,True,True,False,False,190.0,193.0,193.0,191.0,197.0,,,,,-2.0,-2.0,,,,0.0,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,410,0,0,191,1.0,1.0,1.0,0.0,0.0,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,degenerate,degenerate,1.0,1.0,1.0,0.0,a_as_run_600min
microwave,mw_config_change,9,POP~R_D05_1,config_change,False,-2.0,193.0,0.0,0.0,0.0,0,0,True,True,False,False,190.0,193.0,193.0,191.0,197.0,,,,,-2.0,-2.0,,,,0.0,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,410,0,0,191,1.0,1.0,1.0,0.0,0.0,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,degenerate,degenerate,1.0,1.0,1.0,0.0,a_as_run_600min
microwave,mw_config_change,10,POP~R_D05_1,config_change,False,-2.0,193.0,0.0,0.0,0.0,0,0,True,True,False,False,190.0,193.0,193.0,191.0,197.0,,,,,-2.0,-2.0,,,,0.0,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,410,0,0,191,1.0,1.0,1.0,0.0,0.0,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,degenerate,degenerate,1.0,1.0,1.0,0.0,a_as_run_600min
microwave,mw_config_change,11,POP~R_D05_1,config_change,False,-2.0,193.0,0.0,0.0,0.0,0,0,True,True,False,False,190.0,193.0,193.0,191.0,197.0,,,,,-2.0,-2.0,,,,0.0,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,410,0,0,191,1.0,1.0,1.0,0.0,0.0,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,degenerate,degenerate,1.0,1.0,1.0,0.0,a_as_run_600min
microwave,mw_config_change,12,POP~R_D05_1,config_change,False,-2.0,193.0,0.0,0.0,0.0,0,0,True,True,False,False,190.0,193.0,193.0,191.0,197.0,,,,,-2.0,-2.0,,,,0.0,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,410,0,0,191,1.0,1.0,1.0,0.0,0.0,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,degenerate,degenerate,1.0,1.0,1.0,0.0,a_as_run_600min
microwave,mw_config_change,13,POP~R_D05_1,config_change,False,-2.0,193.0,0.0,0.0,0.0,0,0,True,True,False,False,190.0,193.0,193.0,191.0,197.0,,,,,-2.0,-2.0,,,,0.0,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,410,0,0,191,1.0,1.0,1.0,0.0,0.0,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,degenerate,degenerate,1.0,1.0,1.0,0.0,a_as_run_600min
microwave,mw_config_change,14,POP~R_D05_1,config_change,False,-2.0,193.0,0.0,0.0,0.0,0,0,True,True,False,False,190.0,193.0,193.0,191.0,197.0,,,,,-2.0,-2.0,,,,0.0,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,410,0,0,191,1.0,1.0,1.0,0.0,0.0,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,degenerate,degenerate,1.0,1.0,1.0,0.0,a_as_run_600min
microwave,mw_config_change,15,POP~R_D05_1,config_change,False,-2.0,193.0,0.0,0.0,0.0,0,0,True,True,False,False,190.0,193.0,193.0,191.0,197.0,,,,,-2.0,-2.0,,,,0.0,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,410,0,0,191,1.0,1.0,1.0,0.0,0.0,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,degenerate,degenerate,1.0,1.0,1.0,0.0,a_as_run_600min
leo_ntn,leo_low_elevation,1,UT00,low_elevation,True,-175.0,,,0.0,0.0,3,0,True,True,True,True,,173.0,175.0,0.0,6.0,,,,,-173.0,-175.0,,,,2.0,0,4,0,597,0.0,,,0.0066555740432612314,,0,1,0,600,0.0,,,0.0016638935108153079,,0,601,0,0,0.0,,,1.0,,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,True,True,degenerate,degenerate,1.0,1.0,1.0,0.0,a_as_run_600min
leo_ntn,leo_low_elevation,2,UT00,low_elevation,True,,,,0.0,0.0,19,0,True,False,True,False,,133.0,,0.0,6.0,,,,,-133.0,,,,,,0,19,0,582,0.0,,,0.03161397670549085,,0,0,0,601,,,,0.0,,0,601,0,0,0.0,,,1.0,,ILLUSTRATIVE - not derived from operator financial data,900.0,0.0,900.0,100.0,False,True,degenerate,degenerate,1.0,1.0,1.0,0.0,a_as_run_600min
leo_ntn,leo_low_elevation,3,UT00,low_elevation,True,,,,0.0,0.0,8,0,True,False,True,False,,212.0,,0.0,6.0,,,,,-212.0,,,,,,0,8,0,593,0.0,,,0.013311148086522463,,0,0,0,601,,,,0.0,,0,601,0,0,0.0,,,1.0,,ILLUSTRATIVE - not derived from operator financial data,900.0,0.0,900.0,100.0,False,True,degenerate,degenerate,1.0,1.0,1.0,0.0,a_as_run_600min
leo_ntn,leo_low_elevation,4,UT00,low_elevation,True,-233.0,,,0.0,0.0,20,1,True,False,True,False,,157.0,233.0,0.0,6.0,,,,,-157.0,-233.0,,,,76.0,0,21,0,580,0.0,,,0.03494176372712146,,0,0,0,601,,,,0.0,,0,601,0,0,0.0,,,1.0,,ILLUSTRATIVE - not derived from operator financial data,900.0,0.0,900.0,100.0,False,True,degenerate,degenerate,1.0,1.0,1.0,0.0,a_as_run_600min
leo_ntn,leo_low_elevation,5,UT00,low_elevation,True,,,,0.0,0.0,3,0,True,False,True,False,,433.0,,0.0,6.0,,,,,-433.0,,,,,,0,3,0,598,0.0,,,0.004991680532445923,,0,0,0,601,,,,0.0,,0,601,0,0,0.0,,,1.0,,ILLUSTRATIVE - not derived from operator financial data,900.0,0.0,900.0,100.0,False,True,degenerate,degenerate,1.0,1.0,1.0,0.0,a_as_run_600min
leo_ntn,leo_low_elevation,6,UT00,low_elevation,True,,,,0.0,0.0,0,0,True,False,True,False,,,,0.0,6.0,,,,,,,,,,,0,0,0,601,,,,0.0,,0,0,0,601,,,,0.0,,0,601,0,0,0.0,,,1.0,,ILLUSTRATIVE - not derived from operator financial data,900.0,0.0,900.0,100.0,False,True,degenerate,degenerate,1.0,1.0,1.0,0.0,a_as_run_600min
