domain,scenario,seed,element_id,gt_fault,gt_self_clearing,lead_gain_min,t_first_correct_verdict,time_to_correct_diagnosis_min,degraded_minutes,down_minutes,n_ambiguous_decisions,n_wait_decisions,conv_escalated,layer_escalated,conv_unnecessary_dispatch,layer_unnecessary_dispatch,t_fault_onset,t_first_detectable,t_decision_layer_actionable,t_conventional_escalation,t_ticket,t_service_impact,t_outage,t_recovery,t_environment_cleared,false_calm_window_min,pre_escalation_window_min,exposure_window_min,decision_margin_min,conventional_margin_min,time_to_diagnosis_min,detect_tp,detect_fp,detect_fn,detect_tn,detect_precision,detect_recall,detect_f1,detect_fpr,detect_fnr,layer_esc_tp,layer_esc_fp,layer_esc_fn,layer_esc_tn,layer_esc_precision,layer_esc_recall,layer_esc_f1,layer_esc_fpr,layer_esc_fnr,conv_esc_tp,conv_esc_fp,conv_esc_fn,conv_esc_tn,conv_esc_precision,conv_esc_recall,conv_esc_f1,conv_esc_fpr,conv_esc_fnr,provenance,exposure_conventional,exposure_decision_layer,exposure_delta,exposure_delta_pct,decision_layer_dispatched_unnecessarily,conventional_dispatched_unnecessarily,sweep_axis,param_label,smoothing_window,persistence_m,persistence_n,escalation_delay_min
leo_ntn,leo_rf_subsystem,13,UT00,rf_subsystem,False,7.0,216.0,16.0,0.0,0.0,2,0,True,True,False,False,170.0,200.0,216.0,223.0,229.0,,,,,23.0,7.0,,,,16.0,100,0,7,494,1.0,0.9345794392523364,0.966183574879227,0.0,0.06542056074766354,98,0,9,494,1.0,0.9158878504672897,0.9560975609756098,0.0,0.08411214953271028,94,284,13,210,0.24867724867724866,0.8785046728971962,0.3876288659793814,0.5748987854251012,0.12149532710280374,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,escalation_delay_min,4,5,3,5,4.0
leo_ntn,leo_rf_subsystem,14,UT00,rf_subsystem,False,-11.0,253.0,78.0,0.0,0.0,19,0,True,True,False,False,170.0,175.0,253.0,242.0,248.0,,,,,67.0,-11.0,,,,78.0,96,12,11,482,0.8888888888888888,0.897196261682243,0.8930232558139535,0.024291497975708502,0.102803738317757,89,0,18,494,1.0,0.8317757009345794,0.9081632653061225,0.0,0.16822429906542055,90,269,17,225,0.25069637883008355,0.8411214953271028,0.38626609442060084,0.5445344129554656,0.1588785046728972,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,escalation_delay_min,4,5,3,5,4.0
leo_ntn,leo_rf_subsystem,15,UT00,rf_subsystem,False,-29.0,252.0,34.0,0.0,0.0,9,0,True,True,False,False,170.0,218.0,252.0,223.0,229.0,,,,,5.0,-29.0,,,,34.0,96,3,11,491,0.9696969696969697,0.897196261682243,0.9320388349514562,0.006072874493927126,0.102803738317757,90,0,17,494,1.0,0.8411214953271028,0.9137055837563453,0.0,0.1588785046728972,94,284,13,210,0.24867724867724866,0.8785046728971962,0.3876288659793814,0.5748987854251012,0.12149532710280374,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,escalation_delay_min,4,5,3,5,4.0
leo_ntn,leo_pointing,1,UT00,pointing_attitude,False,138.0,218.0,45.0,0.0,0.0,3,0,True,True,False,False,175.0,173.0,175.0,313.0,319.0,,,,,140.0,138.0,,,,2.0,96,4,11,490,0.96,0.897196261682243,0.927536231884058,0.008097165991902834,0.102803738317757,96,1,11,493,0.9896907216494846,0.897196261682243,0.9411764705882352,0.0020242914979757085,0.102803738317757,74,214,33,280,0.2569444444444444,0.6915887850467289,0.37468354430379747,0.4331983805668016,0.308411214953271,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,escalation_delay_min,4,5,3,5,4.0
leo_ntn,leo_pointing,2,UT00,pointing_attitude,False,41.0,200.0,67.0,0.0,0.0,19,0,True,True,False,False,175.0,133.0,200.0,241.0,247.0,,,,,108.0,41.0,,,,67.0,100,19,7,475,0.8403361344537815,0.9345794392523364,0.8849557522123893,0.038461538461538464,0.06542056074766354,100,0,7,494,1.0,0.9345794392523364,0.966183574879227,0.0,0.06542056074766354,90,270,17,224,0.25,0.8411214953271028,0.3854389721627409,0.5465587044534413,0.1588785046728972,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,escalation_delay_min,4,5,3,5,4.0
leo_ntn,leo_pointing,3,UT00,pointing_attitude,False,-10.0,216.0,16.0,0.0,0.0,10,0,True,True,False,False,175.0,200.0,216.0,206.0,212.0,,,,,6.0,-10.0,,,,16.0,100,8,7,486,0.9259259259259259,0.9345794392523364,0.9302325581395349,0.016194331983805668,0.06542056074766354,98,0,9,494,1.0,0.9158878504672897,0.9560975609756098,0.0,0.08411214953271028,98,297,9,197,0.2481012658227848,0.9158878504672897,0.39043824701195223,0.6012145748987854,0.08411214953271028,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,escalation_delay_min,4,5,3,5,4.0
leo_ntn,leo_pointing,4,UT00,pointing_attitude,False,-30.0,199.0,42.0,0.0,0.0,20,1,True,True,False,False,175.0,157.0,199.0,169.0,175.0,,,,,12.0,-30.0,,,,42.0,101,21,6,473,0.8278688524590164,0.9439252336448598,0.8820960698689956,0.04251012145748988,0.056074766355140186,101,0,6,494,1.0,0.9439252336448598,0.9711538461538461,0.0,0.056074766355140186,107,325,0,169,0.24768518518518517,1.0,0.3970315398886827,0.6578947368421053,0.0,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,escalation_delay_min,4,5,3,5,4.0
leo_ntn,leo_pointing,5,UT00,pointing_attitude,False,7.0,217.0,0.0,0.0,0.0,0,0,True,True,False,False,175.0,217.0,217.0,224.0,230.0,,,,,7.0,7.0,,,,0.0,97,0,10,494,1.0,0.9065420560747663,0.9509803921568627,0.0,0.09345794392523364,97,0,10,494,1.0,0.9065420560747663,0.9509803921568627,0.0,0.09345794392523364,94,283,13,211,0.2493368700265252,0.8785046728971962,0.3884297520661157,0.5728744939271255,0.12149532710280374,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,escalation_delay_min,4,5,3,5,4.0
leo_ntn,leo_pointing,6,UT00,pointing_attitude,False,25.0,217.0,0.0,0.0,0.0,0,0,True,True,False,False,175.0,217.0,217.0,242.0,248.0,,,,,25.0,25.0,,,,0.0,97,0,10,494,1.0,0.9065420560747663,0.9509803921568627,0.0,0.09345794392523364,97,0,10,494,1.0,0.9065420560747663,0.9509803921568627,0.0,0.09345794392523364,90,269,17,225,0.25069637883008355,0.8411214953271028,0.38626609442060084,0.5445344129554656,0.1588785046728972,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,escalation_delay_min,4,5,3,5,4.0
leo_ntn,leo_pointing,7,UT00,pointing_attitude,False,6.0,217.0,0.0,0.0,0.0,5,0,True,True,False,False,175.0,217.0,217.0,223.0,229.0,,,,,6.0,6.0,,,,0.0,97,5,10,489,0.9509803921568627,0.9065420560747663,0.9282296650717703,0.010121457489878543,0.09345794392523364,97,0,10,494,1.0,0.9065420560747663,0.9509803921568627,0.0,0.09345794392523364,94,284,13,210,0.24867724867724866,0.8785046728971962,0.3876288659793814,0.5748987854251012,0.12149532710280374,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,escalation_delay_min,4,5,3,5,4.0
leo_ntn,leo_pointing,8,UT00,pointing_attitude,False,167.0,200.0,0.0,0.0,0.0,0,0,True,True,False,False,175.0,200.0,200.0,367.0,373.0,,,,,167.0,167.0,,,,0.0,100,0,7,494,1.0,0.9345794392523364,0.966183574879227,0.0,0.06542056074766354,100,0,7,494,1.0,0.9345794392523364,0.966183574879227,0.0,0.06542056074766354,62,172,45,322,0.26495726495726496,0.5794392523364486,0.3636363636363636,0.3481781376518219,0.4205607476635514,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,escalation_delay_min,4,5,3,5,4.0
leo_ntn,leo_pointing,9,UT00,pointing_attitude,False,76.0,218.0,0.0,0.0,0.0,0,0,True,True,False,False,175.0,218.0,218.0,294.0,300.0,,,,,76.0,76.0,,,,0.0,96,0,11,494,1.0,0.897196261682243,0.9458128078817734,0.0,0.102803738317757,96,0,11,494,1.0,0.897196261682243,0.9458128078817734,0.0,0.102803738317757,78,229,29,265,0.254071661237785,0.7289719626168224,0.37681159420289856,0.46356275303643724,0.27102803738317754,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,escalation_delay_min,4,5,3,5,4.0
leo_ntn,leo_pointing,10,UT00,pointing_attitude,False,42.0,218.0,0.0,0.0,0.0,0,0,True,True,False,False,175.0,218.0,218.0,260.0,266.0,,,,,42.0,42.0,,,,0.0,96,0,11,494,1.0,0.897196261682243,0.9458128078817734,0.0,0.102803738317757,96,0,11,494,1.0,0.897196261682243,0.9458128078817734,0.0,0.102803738317757,86,255,21,239,0.25219941348973607,0.8037383177570093,0.3839285714285714,0.5161943319838057,0.19626168224299065,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,escalation_delay_min,4,5,3,5,4.0
leo_ntn,leo_pointing,11,UT00,pointing_attitude,False,186.0,218.0,0.0,0.0,0.0,0,0,True,True,False,False,175.0,218.0,218.0,404.0,410.0,,,,,186.0,186.0,,,,0.0,96,0,11,494,1.0,0.897196261682243,0.9458128078817734,0.0,0.102803738317757,96,0,11,494,1.0,0.897196261682243,0.9458128078817734,0.0,0.102803738317757,52,145,55,349,0.2639593908629442,0.48598130841121495,0.3421052631578948,0.2935222672064777,0.514018691588785,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,escalation_delay_min,4,5,3,5,4.0
leo_ntn,leo_pointing,12,UT00,pointing_attitude,False,41.0,218.0,0.0,0.0,0.0,0,0,True,True,False,False,175.0,218.0,218.0,259.0,265.0,,,,,41.0,41.0,,,,0.0,96,0,11,494,1.0,0.897196261682243,0.9458128078817734,0.0,0.102803738317757,96,0,11,494,1.0,0.897196261682243,0.9458128078817734,0.0,0.102803738317757,86,256,21,238,0.25146198830409355,0.8037383177570093,0.3830734966592428,0.5182186234817814,0.19626168224299065,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,escalation_delay_min,4,5,3,5,4.0
leo_ntn,leo_pointing,13,UT00,pointing_attitude,False,42.0,217.0,0.0,0.0,0.0,0,0,True,True,False,False,175.0,217.0,217.0,259.0,265.0,,,,,42.0,42.0,,,,0.0,97,0,10,494,1.0,0.9065420560747663,0.9509803921568627,0.0,0.09345794392523364,97,0,10,494,1.0,0.9065420560747663,0.9509803921568627,0.0,0.09345794392523364,86,256,21,238,0.25146198830409355,0.8037383177570093,0.3830734966592428,0.5182186234817814,0.19626168224299065,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,escalation_delay_min,4,5,3,5,4.0
leo_ntn,leo_pointing,14,UT00,pointing_attitude,False,149.0,218.0,43.0,0.0,0.0,12,0,True,True,False,False,175.0,175.0,218.0,367.0,373.0,,,,,192.0,149.0,,,,43.0,96,12,11,482,0.8888888888888888,0.897196261682243,0.8930232558139535,0.024291497975708502,0.102803738317757,96,0,11,494,1.0,0.897196261682243,0.9458128078817734,0.0,0.102803738317757,62,172,45,322,0.26495726495726496,0.5794392523364486,0.3636363636363636,0.3481781376518219,0.4205607476635514,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,escalation_delay_min,4,5,3,5,4.0
leo_ntn,leo_pointing,15,UT00,pointing_attitude,False,5.0,218.0,0.0,0.0,0.0,3,0,True,True,False,False,175.0,218.0,218.0,223.0,229.0,,,,,5.0,5.0,,,,0.0,96,3,11,491,0.9696969696969697,0.897196261682243,0.9320388349514562,0.006072874493927126,0.102803738317757,96,0,11,494,1.0,0.897196261682243,0.9458128078817734,0.0,0.102803738317757,94,284,13,210,0.24867724867724866,0.8785046728971962,0.3876288659793814,0.5748987854251012,0.12149532710280374,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,escalation_delay_min,4,5,3,5,4.0
leo_ntn,leo_gateway_side,1,UT00,gateway_side,False,17.0,189.0,16.0,0.0,0.0,9,0,True,True,False,False,180.0,173.0,175.0,192.0,198.0,,,,,19.0,17.0,,,,2.0,413,3,7,178,0.9927884615384616,0.9833333333333333,0.9880382775119617,0.016574585635359115,0.016666666666666666,406,1,14,180,0.9975429975429976,0.9666666666666667,0.9818621523579203,0.0055248618784530384,0.03333333333333333,409,0,11,181,1.0,0.9738095238095238,0.9867310012062726,0.0,0.02619047619047619,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,escalation_delay_min,4,5,3,5,4.0
leo_ntn,leo_gateway_side,2,UT00,gateway_side,False,11.0,187.0,54.0,3.0,0.0,6,0,True,True,False,False,180.0,133.0,187.0,198.0,204.0,440.0,,,,65.0,11.0,307.0,253.0,242.0,54.0,407,3,13,178,0.9926829268292683,0.969047619047619,0.9807228915662649,0.016574585635359115,0.030952380952380953,404,0,16,181,1.0,0.9619047619047619,0.9805825242718447,0.0,0.0380952380952381,403,0,17,181,1.0,0.9595238095238096,0.9793438639125152,0.0,0.04047619047619048,ILLUSTRATIVE - not derived from operator financial data,920.2,911.11,9.09,1.0,False,False,escalation_delay_min,4,5,3,5,4.0
leo_ntn,leo_gateway_side,3,UT00,gateway_side,False,3.0,195.0,0.0,0.0,0.0,0,0,True,True,False,False,180.0,195.0,195.0,198.0,204.0,,,,,3.0,3.0,,,,0.0,400,0,20,181,1.0,0.9523809523809523,0.975609756097561,0.0,0.047619047619047616,400,0,20,181,1.0,0.9523809523809523,0.975609756097561,0.0,0.047619047619047616,403,0,17,181,1.0,0.9595238095238096,0.9793438639125152,0.0,0.04047619047619048,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,escalation_delay_min,4,5,3,5,4.0
leo_ntn,leo_gateway_side,4,UT00,gateway_side,False,-22.0,191.0,34.0,0.0,0.0,17,0,True,True,False,False,180.0,157.0,191.0,169.0,175.0,,,,,12.0,-22.0,,,,34.0,414,8,6,173,0.981042654028436,0.9857142857142858,0.983372921615202,0.04419889502762431,0.014285714285714285,405,0,15,181,1.0,0.9642857142857143,0.9818181818181818,0.0,0.03571428571428571,420,12,0,169,0.9722222222222222,1.0,0.9859154929577464,0.06629834254143646,0.0,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,escalation_delay_min,4,5,3,5,4.0
leo_ntn,leo_gateway_side,5,UT00,gateway_side,False,-3.0,197.0,10.0,0.0,0.0,2,0,True,True,False,False,180.0,187.0,197.0,194.0,200.0,,,,,7.0,-3.0,,,,10.0,404,0,16,181,1.0,0.9619047619047619,0.9805825242718447,0.0,0.0380952380952381,402,0,18,181,1.0,0.9571428571428572,0.9781021897810218,0.0,0.04285714285714286,407,0,13,181,1.0,0.969047619047619,0.9842805320435308,0.0,0.030952380952380953,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,escalation_delay_min,4,5,3,5,4.0
leo_ntn,leo_gateway_side,6,UT00,gateway_side,False,4.0,195.0,0.0,1.0,0.0,2,0,True,True,False,False,180.0,195.0,195.0,199.0,205.0,489.0,,,,4.0,4.0,294.0,294.0,290.0,0.0,403,0,17,181,1.0,0.9595238095238096,0.9793438639125152,0.0,0.04047619047619048,401,0,19,181,1.0,0.9547619047619048,0.976857490864799,0.0,0.04523809523809524,402,0,18,181,1.0,0.9571428571428572,0.9781021897810218,0.0,0.04285714285714286,ILLUSTRATIVE - not derived from operator financial data,906.73,903.7,3.03,0.3,False,False,escalation_delay_min,4,5,3,5,4.0
leo_ntn,leo_gateway_side,7,UT00,gateway_side,False,4.0,195.0,0.0,0.0,0.0,1,0,True,True,False,False,180.0,195.0,195.0,199.0,205.0,,,,,4.0,4.0,,,,0.0,402,0,18,181,1.0,0.9571428571428572,0.9781021897810218,0.0,0.04285714285714286,401,0,19,181,1.0,0.9547619047619048,0.976857490864799,0.0,0.04523809523809524,402,0,18,181,1.0,0.9571428571428572,0.9781021897810218,0.0,0.04285714285714286,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,escalation_delay_min,4,5,3,5,4.0
leo_ntn,leo_gateway_side,8,UT00,gateway_side,False,5.0,195.0,0.0,1.0,0.0,2,0,True,True,False,False,180.0,195.0,195.0,200.0,206.0,534.0,,,,5.0,5.0,339.0,339.0,334.0,0.0,401,0,19,181,1.0,0.9547619047619048,0.976857490864799,0.0,0.04523809523809524,399,0,21,181,1.0,0.95,0.9743589743589743,0.0,0.05,401,0,19,181,1.0,0.9547619047619048,0.976857490864799,0.0,0.04523809523809524,ILLUSTRATIVE - not derived from operator financial data,906.73,903.7,3.03,0.3,False,False,escalation_delay_min,4,5,3,5,4.0
leo_ntn,leo_gateway_side,9,UT00,gateway_side,False,5.0,196.0,1.0,0.0,0.0,1,0,True,True,False,False,180.0,195.0,196.0,201.0,207.0,,,,,6.0,5.0,,,,1.0,402,0,18,181,1.0,0.9571428571428572,0.9781021897810218,0.0,0.04285714285714286,401,0,19,181,1.0,0.9547619047619048,0.976857490864799,0.0,0.04523809523809524,400,0,20,181,1.0,0.9523809523809523,0.975609756097561,0.0,0.047619047619047616,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,escalation_delay_min,4,5,3,5,4.0
leo_ntn,leo_gateway_side,10,UT00,gateway_side,False,7.0,196.0,0.0,0.0,0.0,2,0,True,True,False,False,180.0,196.0,196.0,203.0,209.0,,,,,7.0,7.0,,,,0.0,399,0,21,181,1.0,0.95,0.9743589743589743,0.0,0.05,397,0,23,181,1.0,0.9452380952380952,0.9718482252141982,0.0,0.05476190476190476,398,0,22,181,1.0,0.9476190476190476,0.9731051344743276,0.0,0.05238095238095238,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,escalation_delay_min,4,5,3,5,4.0
leo_ntn,leo_gateway_side,11,UT00,gateway_side,False,7.0,196.0,4.0,0.0,0.0,1,0,True,True,False,False,180.0,192.0,196.0,203.0,209.0,,,,,11.0,7.0,,,,4.0,402,0,18,181,1.0,0.9571428571428572,0.9781021897810218,0.0,0.04285714285714286,401,0,19,181,1.0,0.9547619047619048,0.976857490864799,0.0,0.04523809523809524,398,0,22,181,1.0,0.9476190476190476,0.9731051344743276,0.0,0.05238095238095238,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,escalation_delay_min,4,5,3,5,4.0
leo_ntn,leo_gateway_side,12,UT00,gateway_side,False,3.0,191.0,4.0,0.0,0.0,3,0,True,True,False,False,180.0,187.0,191.0,194.0,200.0,,,,,7.0,3.0,,,,4.0,405,0,15,181,1.0,0.9642857142857143,0.9818181818181818,0.0,0.03571428571428571,402,0,18,181,1.0,0.9571428571428572,0.9781021897810218,0.0,0.04285714285714286,407,0,13,181,1.0,0.969047619047619,0.9842805320435308,0.0,0.030952380952380953,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,escalation_delay_min,4,5,3,5,4.0
leo_ntn,leo_gateway_side,13,UT00,gateway_side,False,3.0,200.0,0.0,1.0,0.0,0,0,True,True,False,False,180.0,200.0,200.0,203.0,209.0,386.0,,,,3.0,3.0,186.0,186.0,183.0,0.0,398,0,22,181,1.0,0.9476190476190476,0.9731051344743276,0.0,0.05238095238095238,398,0,22,181,1.0,0.9476190476190476,0.9731051344743276,0.0,0.05238095238095238,398,0,22,181,1.0,0.9476190476190476,0.9731051344743276,0.0,0.05238095238095238,ILLUSTRATIVE - not derived from operator financial data,906.73,903.7,3.03,0.3,False,False,escalation_delay_min,4,5,3,5,4.0
leo_ntn,leo_gateway_side,14,UT00,gateway_side,False,12.0,189.0,14.0,2.0,0.0,2,0,True,True,False,False,180.0,175.0,189.0,201.0,207.0,458.0,,,,26.0,12.0,283.0,269.0,257.0,14.0,409,1,11,180,0.9975609756097561,0.9738095238095238,0.9855421686746987,0.0055248618784530384,0.02619047619047619,408,0,12,181,1.0,0.9714285714285714,0.9855072463768115,0.0,0.02857142857142857,400,0,20,181,1.0,0.9523809523809523,0.975609756097561,0.0,0.047619047619047616,ILLUSTRATIVE - not derived from operator financial data,913.47,907.41,6.06,0.7,False,False,escalation_delay_min,4,5,3,5,4.0
leo_ntn,leo_gateway_side,15,UT00,gateway_side,False,7.0,191.0,0.0,1.0,0.0,0,0,True,True,False,False,180.0,191.0,191.0,198.0,204.0,220.0,,,,7.0,7.0,29.0,29.0,22.0,0.0,406,0,14,181,1.0,0.9666666666666667,0.983050847457627,0.0,0.03333333333333333,406,0,14,181,1.0,0.9666666666666667,0.983050847457627,0.0,0.03333333333333333,403,0,17,181,1.0,0.9595238095238096,0.9793438639125152,0.0,0.04047619047619048,ILLUSTRATIVE - not derived from operator financial data,906.73,903.7,3.03,0.3,False,False,escalation_delay_min,4,5,3,5,4.0
leo_ntn,leo_hidden_in_rain,1,UT00,rf_subsystem,False,5.0,157.0,0.0,7.0,76.0,1,93,True,True,False,False,175.0,157.0,157.0,162.0,168.0,161.0,162.0,,,5.0,5.0,4.0,4.0,-1.0,0.0,180,0,15,406,1.0,0.9230769230769231,0.9600000000000001,0.0,0.07692307692307693,86,0,21,494,1.0,0.8037383177570093,0.8911917098445596,0.0,0.19626168224299065,107,332,0,162,0.2437357630979499,1.0,0.39194139194139194,0.6720647773279352,0.0,ILLUSTRATIVE - not derived from operator financial data,1666.6,1644.73,21.87,1.3,False,False,escalation_delay_min,4,5,3,5,4.0
leo_ntn,leo_hidden_in_rain,2,UT00,rf_subsystem,False,7.0,154.0,21.0,4.0,80.0,13,102,True,True,False,False,175.0,133.0,154.0,161.0,167.0,157.0,161.0,,,28.0,7.0,24.0,3.0,-4.0,21.0,188,12,7,394,0.94,0.9641025641025641,0.9518987341772152,0.029556650246305417,0.035897435897435895,85,0,22,494,1.0,0.794392523364486,0.8854166666666666,0.0,0.205607476635514,107,333,0,161,0.2431818181818182,1.0,0.3912248628884827,0.6740890688259109,0.0,ILLUSTRATIVE - not derived from operator financial data,1684.27,1654.25,30.02,1.8,False,False,escalation_delay_min,4,5,3,5,4.0
leo_ntn,leo_hidden_in_rain,3,UT00,rf_subsystem,False,3.0,159.0,0.0,6.0,78.0,8,95,True,True,False,False,175.0,159.0,159.0,162.0,168.0,161.0,162.0,,,3.0,3.0,2.0,2.0,-1.0,0.0,181,7,14,399,0.9627659574468085,0.9282051282051282,0.9451697127937337,0.017241379310344827,0.07179487179487179,85,0,22,494,1.0,0.794392523364486,0.8854166666666666,0.0,0.205607476635514,107,332,0,162,0.2437357630979499,1.0,0.39194139194139194,0.6720647773279352,0.0,ILLUSTRATIVE - not derived from operator financial data,1678.8,1665.68,13.12,0.8,False,False,escalation_delay_min,4,5,3,5,4.0
leo_ntn,leo_hidden_in_rain,4,UT00,rf_subsystem,False,3.0,154.0,0.0,3.0,81.0,11,100,True,True,False,False,175.0,154.0,154.0,157.0,163.0,157.0,157.0,,,3.0,3.0,3.0,3.0,0.0,0.0,185,12,10,394,0.9390862944162437,0.9487179487179487,0.9438775510204082,0.029556650246305417,0.05128205128205128,86,0,21,494,1.0,0.8037383177570093,0.8911917098445596,0.0,0.19626168224299065,107,337,0,157,0.240990990990991,1.0,0.38838475499092556,0.6821862348178138,0.0,ILLUSTRATIVE - not derived from operator financial data,1687.0,1673.88,13.12,0.8,False,False,escalation_delay_min,4,5,3,5,4.0
leo_ntn,leo_hidden_in_rain,5,UT00,rf_subsystem,False,2.0,160.0,0.0,8.0,75.0,0,94,True,True,False,False,175.0,160.0,160.0,162.0,168.0,161.0,162.0,,,2.0,2.0,1.0,1.0,-1.0,0.0,180,0,15,406,1.0,0.9230769230769231,0.9600000000000001,0.0,0.07692307692307693,86,0,21,494,1.0,0.8037383177570093,0.8911917098445596,0.0,0.19626168224299065,107,332,0,162,0.2437357630979499,1.0,0.39194139194139194,0.6720647773279352,0.0,ILLUSTRATIVE - not derived from operator financial data,1663.87,1655.12,8.75,0.5,False,False,escalation_delay_min,4,5,3,5,4.0
leo_ntn,leo_hidden_in_rain,6,UT00,rf_subsystem,False,5.0,155.0,0.0,6.0,78.0,1,97,True,True,False,False,175.0,155.0,155.0,160.0,166.0,157.0,161.0,,,5.0,5.0,2.0,2.0,-3.0,0.0,184,0,11,406,1.0,0.9435897435897436,0.9709762532981531,0.0,0.05641025641025641,86,0,21,494,1.0,0.8037383177570093,0.8911917098445596,0.0,0.19626168224299065,107,334,0,160,0.24263038548752835,1.0,0.3905109489051095,0.6761133603238867,0.0,ILLUSTRATIVE - not derived from operator financial data,1678.8,1656.93,21.87,1.3,False,False,escalation_delay_min,4,5,3,5,4.0
leo_ntn,leo_hidden_in_rain,7,UT00,rf_subsystem,False,7.0,155.0,0.0,9.0,75.0,5,99,True,True,False,False,175.0,155.0,155.0,162.0,168.0,157.0,162.0,,,7.0,7.0,2.0,2.0,-5.0,0.0,185,5,10,401,0.9736842105263158,0.9487179487179487,0.9610389610389611,0.012315270935960592,0.05128205128205128,86,0,21,494,1.0,0.8037383177570093,0.8911917098445596,0.0,0.19626168224299065,107,332,0,162,0.2437357630979499,1.0,0.39194139194139194,0.6720647773279352,0.0,ILLUSTRATIVE - not derived from operator financial data,1670.6,1639.98,30.62,1.8,False,False,escalation_delay_min,4,5,3,5,4.0
leo_ntn,leo_hidden_in_rain,8,UT00,rf_subsystem,False,4.0,155.0,0.0,9.0,74.0,0,97,True,True,False,False,175.0,155.0,155.0,159.0,165.0,157.0,162.0,,,4.0,4.0,2.0,2.0,-2.0,0.0,183,0,12,406,1.0,0.9384615384615385,0.9682539682539683,0.0,0.06153846153846154,86,0,21,494,1.0,0.8037383177570093,0.8911917098445596,0.0,0.19626168224299065,107,335,0,159,0.2420814479638009,1.0,0.389799635701275,0.6781376518218624,0.0,ILLUSTRATIVE - not derived from operator financial data,1661.13,1643.64,17.49,1.1,False,False,escalation_delay_min,4,5,3,5,4.0
leo_ntn,leo_hidden_in_rain,9,UT00,rf_subsystem,False,6.0,156.0,0.0,7.0,77.0,0,95,True,True,False,False,175.0,156.0,156.0,162.0,168.0,157.0,162.0,,,6.0,6.0,1.0,1.0,-5.0,0.0,181,0,14,406,1.0,0.9282051282051282,0.9627659574468085,0.0,0.07179487179487179,86,0,21,494,1.0,0.8037383177570093,0.8911917098445596,0.0,0.19626168224299065,107,332,0,162,0.2437357630979499,1.0,0.39194139194139194,0.6720647773279352,0.0,ILLUSTRATIVE - not derived from operator financial data,1676.07,1649.82,26.25,1.6,False,False,escalation_delay_min,4,5,3,5,4.0
leo_ntn,leo_hidden_in_rain,10,UT00,rf_subsystem,False,6.0,155.0,0.0,8.0,76.0,1,98,True,True,False,False,175.0,155.0,155.0,161.0,167.0,157.0,162.0,,,6.0,6.0,2.0,2.0,-4.0,0.0,185,0,10,406,1.0,0.9487179487179487,0.9736842105263158,0.0,0.05128205128205128,86,0,21,494,1.0,0.8037383177570093,0.8911917098445596,0.0,0.19626168224299065,107,333,0,161,0.2431818181818182,1.0,0.3912248628884827,0.6740890688259109,0.0,ILLUSTRATIVE - not derived from operator financial data,1673.33,1647.09,26.24,1.6,False,False,escalation_delay_min,4,5,3,5,4.0
