domain,scenario,seed,element_id,gt_fault,gt_self_clearing,lead_gain_min,t_first_correct_verdict,time_to_correct_diagnosis_min,degraded_minutes,down_minutes,n_ambiguous_decisions,n_wait_decisions,conv_escalated,layer_escalated,conv_unnecessary_dispatch,layer_unnecessary_dispatch,t_fault_onset,t_first_detectable,t_decision_layer_actionable,t_conventional_escalation,t_ticket,t_service_impact,t_outage,t_recovery,t_environment_cleared,false_calm_window_min,pre_escalation_window_min,exposure_window_min,decision_margin_min,conventional_margin_min,time_to_diagnosis_min,detect_tp,detect_fp,detect_fn,detect_tn,detect_precision,detect_recall,detect_f1,detect_fpr,detect_fnr,layer_esc_tp,layer_esc_fp,layer_esc_fn,layer_esc_tn,layer_esc_precision,layer_esc_recall,layer_esc_f1,layer_esc_fpr,layer_esc_fnr,conv_esc_tp,conv_esc_fp,conv_esc_fn,conv_esc_tn,conv_esc_precision,conv_esc_recall,conv_esc_f1,conv_esc_fpr,conv_esc_fnr,provenance,exposure_conventional,exposure_decision_layer,exposure_delta,exposure_delta_pct,decision_layer_dispatched_unnecessarily,conventional_dispatched_unnecessarily
leo_ntn,leo_pointing,13,UT00,pointing_attitude,False,,217.0,0.0,0.0,0.0,0,0,False,True,False,False,175.0,217.0,217.0,,,,,,,,,,,,0.0,97,0,10,494,1.0,0.9065420560747663,0.9509803921568627,0.0,0.09345794392523364,97,0,10,494,1.0,0.9065420560747663,0.9509803921568627,0.0,0.09345794392523364,0,0,107,494,,0.0,,0.0,1.0,ILLUSTRATIVE - not derived from operator financial data,0.0,900.0,-900.0,,False,False
leo_ntn,leo_pointing,14,UT00,pointing_attitude,False,259.0,218.0,43.0,0.0,0.0,12,0,True,True,False,False,175.0,175.0,218.0,477.0,483.0,,,,,302.0,259.0,,,,43.0,96,12,11,482,0.8888888888888888,0.897196261682243,0.8930232558139535,0.024291497975708502,0.102803738317757,96,0,11,494,1.0,0.897196261682243,0.9458128078817734,0.0,0.102803738317757,32,92,75,402,0.25806451612903225,0.29906542056074764,0.277056277056277,0.1862348178137652,0.7009345794392523,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False
leo_ntn,leo_pointing,15,UT00,pointing_attitude,False,,218.0,0.0,0.0,0.0,3,0,False,True,False,False,175.0,218.0,218.0,,,,,,,,,,,,0.0,96,3,11,491,0.9696969696969697,0.897196261682243,0.9320388349514562,0.006072874493927126,0.102803738317757,96,0,11,494,1.0,0.897196261682243,0.9458128078817734,0.0,0.102803738317757,0,0,107,494,,0.0,,0.0,1.0,ILLUSTRATIVE - not derived from operator financial data,0.0,900.0,-900.0,,False,False
leo_ntn,leo_pointing,16,UT00,pointing_attitude,False,367.0,218.0,0.0,0.0,0.0,5,0,True,True,False,False,175.0,218.0,218.0,585.0,591.0,,,,,367.0,367.0,,,,0.0,96,5,11,489,0.9504950495049505,0.897196261682243,0.923076923076923,0.010121457489878543,0.102803738317757,96,0,11,494,1.0,0.897196261682243,0.9458128078817734,0.0,0.102803738317757,4,12,103,482,0.25,0.037383177570093455,0.06504065040650406,0.024291497975708502,0.9626168224299065,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False
leo_ntn,leo_pointing,17,UT00,pointing_attitude,False,,218.0,58.0,0.0,0.0,12,1,False,True,False,False,175.0,160.0,218.0,,,,,,,,,,,,58.0,96,13,11,481,0.8807339449541285,0.897196261682243,0.8888888888888888,0.02631578947368421,0.102803738317757,96,0,11,494,1.0,0.897196261682243,0.9458128078817734,0.0,0.102803738317757,0,0,107,494,,0.0,,0.0,1.0,ILLUSTRATIVE - not derived from operator financial data,0.0,900.0,-900.0,,False,False
leo_ntn,leo_pointing,18,UT00,pointing_attitude,False,,200.0,54.0,0.0,0.0,9,0,False,True,False,False,175.0,146.0,200.0,,,,,,,,,,,,54.0,100,9,7,485,0.9174311926605505,0.9345794392523364,0.925925925925926,0.018218623481781375,0.06542056074766354,100,0,7,494,1.0,0.9345794392523364,0.966183574879227,0.0,0.06542056074766354,0,0,107,494,,0.0,,0.0,1.0,ILLUSTRATIVE - not derived from operator financial data,0.0,900.0,-900.0,,False,False
leo_ntn,leo_pointing,19,UT00,pointing_attitude,False,,199.0,0.0,0.0,0.0,1,0,False,True,False,False,175.0,199.0,199.0,,,,,,,,,,,,0.0,101,1,6,493,0.9901960784313726,0.9439252336448598,0.9665071770334929,0.0020242914979757085,0.056074766355140186,101,0,6,494,1.0,0.9439252336448598,0.9711538461538461,0.0,0.056074766355140186,0,0,107,494,,0.0,,0.0,1.0,ILLUSTRATIVE - not derived from operator financial data,0.0,900.0,-900.0,,False,False
leo_ntn,leo_pointing,20,UT00,pointing_attitude,False,,217.0,0.0,0.0,0.0,0,0,False,True,False,False,175.0,217.0,217.0,,,,,,,,,,,,0.0,97,0,10,494,1.0,0.9065420560747663,0.9509803921568627,0.0,0.09345794392523364,97,0,10,494,1.0,0.9065420560747663,0.9509803921568627,0.0,0.09345794392523364,0,0,107,494,,0.0,,0.0,1.0,ILLUSTRATIVE - not derived from operator financial data,0.0,900.0,-900.0,,False,False
leo_ntn,leo_pointing,21,UT00,pointing_attitude,False,,199.0,0.0,0.0,0.0,4,1,False,True,False,False,175.0,199.0,199.0,,,,,,,,,,,,0.0,98,5,9,489,0.9514563106796117,0.9158878504672897,0.9333333333333335,0.010121457489878543,0.08411214953271028,98,0,9,494,1.0,0.9158878504672897,0.9560975609756098,0.0,0.08411214953271028,0,0,107,494,,0.0,,0.0,1.0,ILLUSTRATIVE - not derived from operator financial data,0.0,900.0,-900.0,,False,False
leo_ntn,leo_pointing,22,UT00,pointing_attitude,False,,218.0,0.0,0.0,0.0,0,0,False,True,False,False,175.0,218.0,218.0,,,,,,,,,,,,0.0,96,0,11,494,1.0,0.897196261682243,0.9458128078817734,0.0,0.102803738317757,96,0,11,494,1.0,0.897196261682243,0.9458128078817734,0.0,0.102803738317757,0,0,107,494,,0.0,,0.0,1.0,ILLUSTRATIVE - not derived from operator financial data,0.0,900.0,-900.0,,False,False
leo_ntn,leo_pointing,23,UT00,pointing_attitude,False,,217.0,89.0,0.0,0.0,3,0,False,True,False,False,175.0,128.0,217.0,,,,,,,,,,,,89.0,97,3,10,491,0.97,0.9065420560747663,0.9371980676328503,0.006072874493927126,0.09345794392523364,97,0,10,494,1.0,0.9065420560747663,0.9509803921568627,0.0,0.09345794392523364,0,0,107,494,,0.0,,0.0,1.0,ILLUSTRATIVE - not derived from operator financial data,0.0,900.0,-900.0,,False,False
leo_ntn,leo_pointing,24,UT00,pointing_attitude,False,,218.0,0.0,0.0,0.0,1,1,False,True,False,False,175.0,218.0,218.0,,,,,,,,,,,,0.0,90,2,17,492,0.9782608695652174,0.8411214953271028,0.9045226130653266,0.004048582995951417,0.1588785046728972,90,0,17,494,1.0,0.8411214953271028,0.9137055837563453,0.0,0.1588785046728972,0,0,107,494,,0.0,,0.0,1.0,ILLUSTRATIVE - not derived from operator financial data,0.0,900.0,-900.0,,False,False
leo_ntn,leo_pointing,25,UT00,pointing_attitude,False,,200.0,5.0,0.0,0.0,3,0,False,True,False,False,175.0,195.0,200.0,,,,,,,,,,,,5.0,100,3,7,491,0.970873786407767,0.9345794392523364,0.9523809523809522,0.006072874493927126,0.06542056074766354,100,0,7,494,1.0,0.9345794392523364,0.966183574879227,0.0,0.06542056074766354,0,0,107,494,,0.0,,0.0,1.0,ILLUSTRATIVE - not derived from operator financial data,0.0,900.0,-900.0,,False,False
leo_ntn,leo_pointing,26,UT00,pointing_attitude,False,,218.0,0.0,0.0,0.0,0,0,False,True,False,False,175.0,218.0,218.0,,,,,,,,,,,,0.0,96,0,11,494,1.0,0.897196261682243,0.9458128078817734,0.0,0.102803738317757,96,0,11,494,1.0,0.897196261682243,0.9458128078817734,0.0,0.102803738317757,0,0,107,494,,0.0,,0.0,1.0,ILLUSTRATIVE - not derived from operator financial data,0.0,900.0,-900.0,,False,False
leo_ntn,leo_pointing,27,UT00,pointing_attitude,False,,200.0,0.0,0.0,0.0,1,0,False,True,False,False,175.0,200.0,200.0,,,,,,,,,,,,0.0,100,1,7,493,0.9900990099009901,0.9345794392523364,0.9615384615384615,0.0020242914979757085,0.06542056074766354,100,0,7,494,1.0,0.9345794392523364,0.966183574879227,0.0,0.06542056074766354,0,0,107,494,,0.0,,0.0,1.0,ILLUSTRATIVE - not derived from operator financial data,0.0,900.0,-900.0,,False,False
leo_ntn,leo_pointing,28,UT00,pointing_attitude,False,,200.0,0.0,0.0,0.0,1,1,False,True,False,False,175.0,200.0,200.0,,,,,,,,,,,,0.0,100,2,7,492,0.9803921568627451,0.9345794392523364,0.9569377990430622,0.004048582995951417,0.06542056074766354,100,0,7,494,1.0,0.9345794392523364,0.966183574879227,0.0,0.06542056074766354,0,0,107,494,,0.0,,0.0,1.0,ILLUSTRATIVE - not derived from operator financial data,0.0,900.0,-900.0,,False,False
leo_ntn,leo_pointing,29,UT00,pointing_attitude,False,,200.0,0.0,0.0,0.0,2,0,False,True,False,False,175.0,200.0,200.0,,,,,,,,,,,,0.0,100,2,7,492,0.9803921568627451,0.9345794392523364,0.9569377990430622,0.004048582995951417,0.06542056074766354,100,0,7,494,1.0,0.9345794392523364,0.966183574879227,0.0,0.06542056074766354,0,0,107,494,,0.0,,0.0,1.0,ILLUSTRATIVE - not derived from operator financial data,0.0,900.0,-900.0,,False,False
leo_ntn,leo_pointing,30,UT00,pointing_attitude,False,,218.0,5.0,0.0,0.0,6,0,False,True,False,False,175.0,213.0,218.0,,,,,,,,,,,,5.0,96,6,11,488,0.9411764705882353,0.897196261682243,0.9186602870813397,0.012145748987854251,0.102803738317757,96,0,11,494,1.0,0.897196261682243,0.9458128078817734,0.0,0.102803738317757,0,0,107,494,,0.0,,0.0,1.0,ILLUSTRATIVE - not derived from operator financial data,0.0,900.0,-900.0,,False,False
leo_ntn,leo_gateway_side,1,UT00,gateway_side,False,21.0,189.0,16.0,0.0,0.0,9,0,True,True,False,False,180.0,173.0,175.0,196.0,202.0,,,,,23.0,21.0,,,,2.0,413,3,7,178,0.9927884615384616,0.9833333333333333,0.9880382775119617,0.016574585635359115,0.016666666666666666,406,1,14,180,0.9975429975429976,0.9666666666666667,0.9818621523579203,0.0055248618784530384,0.03333333333333333,405,0,15,181,1.0,0.9642857142857143,0.9818181818181818,0.0,0.03571428571428571,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False
leo_ntn,leo_gateway_side,2,UT00,gateway_side,False,15.0,187.0,54.0,3.0,0.0,6,0,True,True,False,False,180.0,133.0,187.0,202.0,208.0,440.0,,,,69.0,15.0,307.0,253.0,238.0,54.0,407,3,13,178,0.9926829268292683,0.969047619047619,0.9807228915662649,0.016574585635359115,0.030952380952380953,404,0,16,181,1.0,0.9619047619047619,0.9805825242718447,0.0,0.0380952380952381,399,0,21,181,1.0,0.95,0.9743589743589743,0.0,0.05,ILLUSTRATIVE - not derived from operator financial data,920.2,911.11,9.09,1.0,False,False
leo_ntn,leo_gateway_side,3,UT00,gateway_side,False,7.0,195.0,0.0,0.0,0.0,0,0,True,True,False,False,180.0,195.0,195.0,202.0,208.0,,,,,7.0,7.0,,,,0.0,400,0,20,181,1.0,0.9523809523809523,0.975609756097561,0.0,0.047619047619047616,400,0,20,181,1.0,0.9523809523809523,0.975609756097561,0.0,0.047619047619047616,399,0,21,181,1.0,0.95,0.9743589743589743,0.0,0.05,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False
leo_ntn,leo_gateway_side,4,UT00,gateway_side,False,14.0,191.0,34.0,0.0,0.0,17,0,True,True,False,False,180.0,157.0,191.0,205.0,211.0,,,,,48.0,14.0,,,,34.0,414,8,6,173,0.981042654028436,0.9857142857142858,0.983372921615202,0.04419889502762431,0.014285714285714285,405,0,15,181,1.0,0.9642857142857143,0.9818181818181818,0.0,0.03571428571428571,396,0,24,181,1.0,0.9428571428571428,0.9705882352941176,0.0,0.05714285714285714,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False
leo_ntn,leo_gateway_side,5,UT00,gateway_side,False,1.0,197.0,10.0,0.0,0.0,2,0,True,True,False,False,180.0,187.0,197.0,198.0,204.0,,,,,11.0,1.0,,,,10.0,404,0,16,181,1.0,0.9619047619047619,0.9805825242718447,0.0,0.0380952380952381,402,0,18,181,1.0,0.9571428571428572,0.9781021897810218,0.0,0.04285714285714286,403,0,17,181,1.0,0.9595238095238096,0.9793438639125152,0.0,0.04047619047619048,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False
leo_ntn,leo_gateway_side,6,UT00,gateway_side,False,8.0,195.0,0.0,1.0,0.0,2,0,True,True,False,False,180.0,195.0,195.0,203.0,209.0,489.0,,,,8.0,8.0,294.0,294.0,286.0,0.0,403,0,17,181,1.0,0.9595238095238096,0.9793438639125152,0.0,0.04047619047619048,401,0,19,181,1.0,0.9547619047619048,0.976857490864799,0.0,0.04523809523809524,398,0,22,181,1.0,0.9476190476190476,0.9731051344743276,0.0,0.05238095238095238,ILLUSTRATIVE - not derived from operator financial data,906.73,903.7,3.03,0.3,False,False
leo_ntn,leo_gateway_side,7,UT00,gateway_side,False,8.0,195.0,0.0,0.0,0.0,1,0,True,True,False,False,180.0,195.0,195.0,203.0,209.0,,,,,8.0,8.0,,,,0.0,402,0,18,181,1.0,0.9571428571428572,0.9781021897810218,0.0,0.04285714285714286,401,0,19,181,1.0,0.9547619047619048,0.976857490864799,0.0,0.04523809523809524,398,0,22,181,1.0,0.9476190476190476,0.9731051344743276,0.0,0.05238095238095238,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False
leo_ntn,leo_gateway_side,8,UT00,gateway_side,False,9.0,195.0,0.0,1.0,0.0,2,0,True,True,False,False,180.0,195.0,195.0,204.0,210.0,534.0,,,,9.0,9.0,339.0,339.0,330.0,0.0,401,0,19,181,1.0,0.9547619047619048,0.976857490864799,0.0,0.04523809523809524,399,0,21,181,1.0,0.95,0.9743589743589743,0.0,0.05,397,0,23,181,1.0,0.9452380952380952,0.9718482252141982,0.0,0.05476190476190476,ILLUSTRATIVE - not derived from operator financial data,906.73,903.7,3.03,0.3,False,False
leo_ntn,leo_gateway_side,9,UT00,gateway_side,False,9.0,196.0,1.0,0.0,0.0,1,0,True,True,False,False,180.0,195.0,196.0,205.0,211.0,,,,,10.0,9.0,,,,1.0,402,0,18,181,1.0,0.9571428571428572,0.9781021897810218,0.0,0.04285714285714286,401,0,19,181,1.0,0.9547619047619048,0.976857490864799,0.0,0.04523809523809524,396,0,24,181,1.0,0.9428571428571428,0.9705882352941176,0.0,0.05714285714285714,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False
leo_ntn,leo_gateway_side,10,UT00,gateway_side,False,11.0,196.0,0.0,0.0,0.0,2,0,True,True,False,False,180.0,196.0,196.0,207.0,213.0,,,,,11.0,11.0,,,,0.0,399,0,21,181,1.0,0.95,0.9743589743589743,0.0,0.05,397,0,23,181,1.0,0.9452380952380952,0.9718482252141982,0.0,0.05476190476190476,394,0,26,181,1.0,0.9380952380952381,0.9680589680589681,0.0,0.06190476190476191,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False
leo_ntn,leo_gateway_side,11,UT00,gateway_side,False,11.0,196.0,4.0,0.0,0.0,1,0,True,True,False,False,180.0,192.0,196.0,207.0,213.0,,,,,15.0,11.0,,,,4.0,402,0,18,181,1.0,0.9571428571428572,0.9781021897810218,0.0,0.04285714285714286,401,0,19,181,1.0,0.9547619047619048,0.976857490864799,0.0,0.04523809523809524,394,0,26,181,1.0,0.9380952380952381,0.9680589680589681,0.0,0.06190476190476191,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False
leo_ntn,leo_gateway_side,12,UT00,gateway_side,False,7.0,191.0,4.0,0.0,0.0,3,0,True,True,False,False,180.0,187.0,191.0,198.0,204.0,,,,,11.0,7.0,,,,4.0,405,0,15,181,1.0,0.9642857142857143,0.9818181818181818,0.0,0.03571428571428571,402,0,18,181,1.0,0.9571428571428572,0.9781021897810218,0.0,0.04285714285714286,403,0,17,181,1.0,0.9595238095238096,0.9793438639125152,0.0,0.04047619047619048,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False
leo_ntn,leo_gateway_side,13,UT00,gateway_side,False,7.0,200.0,0.0,1.0,0.0,0,0,True,True,False,False,180.0,200.0,200.0,207.0,213.0,386.0,,,,7.0,7.0,186.0,186.0,179.0,0.0,398,0,22,181,1.0,0.9476190476190476,0.9731051344743276,0.0,0.05238095238095238,398,0,22,181,1.0,0.9476190476190476,0.9731051344743276,0.0,0.05238095238095238,394,0,26,181,1.0,0.9380952380952381,0.9680589680589681,0.0,0.06190476190476191,ILLUSTRATIVE - not derived from operator financial data,906.73,903.7,3.03,0.3,False,False
leo_ntn,leo_gateway_side,14,UT00,gateway_side,False,16.0,189.0,14.0,2.0,0.0,2,0,True,True,False,False,180.0,175.0,189.0,205.0,211.0,458.0,,,,30.0,16.0,283.0,269.0,253.0,14.0,409,1,11,180,0.9975609756097561,0.9738095238095238,0.9855421686746987,0.0055248618784530384,0.02619047619047619,408,0,12,181,1.0,0.9714285714285714,0.9855072463768115,0.0,0.02857142857142857,396,0,24,181,1.0,0.9428571428571428,0.9705882352941176,0.0,0.05714285714285714,ILLUSTRATIVE - not derived from operator financial data,913.47,907.41,6.06,0.7,False,False
leo_ntn,leo_gateway_side,15,UT00,gateway_side,False,11.0,191.0,0.0,1.0,0.0,0,0,True,True,False,False,180.0,191.0,191.0,202.0,208.0,220.0,,,,11.0,11.0,29.0,29.0,18.0,0.0,406,0,14,181,1.0,0.9666666666666667,0.983050847457627,0.0,0.03333333333333333,406,0,14,181,1.0,0.9666666666666667,0.983050847457627,0.0,0.03333333333333333,399,0,21,181,1.0,0.95,0.9743589743589743,0.0,0.05,ILLUSTRATIVE - not derived from operator financial data,906.73,903.7,3.03,0.3,False,False
leo_ntn,leo_gateway_side,16,UT00,gateway_side,False,11.0,191.0,4.0,1.0,0.0,7,0,True,True,False,False,180.0,187.0,191.0,202.0,208.0,579.0,,,,15.0,11.0,392.0,388.0,377.0,4.0,409,0,11,181,1.0,0.9738095238095238,0.9867310012062726,0.0,0.02619047619047619,402,0,18,181,1.0,0.9571428571428572,0.9781021897810218,0.0,0.04285714285714286,399,0,21,181,1.0,0.95,0.9743589743589743,0.0,0.05,ILLUSTRATIVE - not derived from operator financial data,906.73,903.7,3.03,0.3,False,False
leo_ntn,leo_gateway_side,17,UT00,gateway_side,False,10.0,192.0,32.0,0.0,0.0,8,0,True,True,False,False,180.0,160.0,192.0,202.0,208.0,,,,,42.0,10.0,,,,32.0,404,2,16,179,0.9950738916256158,0.9619047619047619,0.9782082324455206,0.011049723756906077,0.0380952380952381,398,0,22,181,1.0,0.9476190476190476,0.9731051344743276,0.0,0.05238095238095238,399,0,21,181,1.0,0.95,0.9743589743589743,0.0,0.05,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False
leo_ntn,leo_gateway_side,18,UT00,gateway_side,False,12.0,190.0,44.0,1.0,0.0,8,0,True,True,False,False,180.0,146.0,190.0,202.0,208.0,229.0,,,,56.0,12.0,83.0,39.0,27.0,44.0,408,6,12,175,0.9855072463768116,0.9714285714285714,0.9784172661870504,0.03314917127071823,0.02857142857142857,406,0,14,181,1.0,0.9666666666666667,0.983050847457627,0.0,0.03333333333333333,399,0,21,181,1.0,0.95,0.9743589743589743,0.0,0.05,ILLUSTRATIVE - not derived from operator financial data,906.73,903.7,3.03,0.3,False,False
leo_ntn,leo_gateway_side,19,UT00,gateway_side,False,7.0,196.0,9.0,1.0,0.0,3,0,True,True,False,False,180.0,187.0,196.0,203.0,209.0,368.0,,,,16.0,7.0,181.0,172.0,165.0,9.0,406,0,14,181,1.0,0.9666666666666667,0.983050847457627,0.0,0.03333333333333333,403,0,17,181,1.0,0.9595238095238096,0.9793438639125152,0.0,0.04047619047619048,398,0,22,181,1.0,0.9476190476190476,0.9731051344743276,0.0,0.05238095238095238,ILLUSTRATIVE - not derived from operator financial data,906.73,903.7,3.03,0.3,False,False
leo_ntn,leo_gateway_side,20,UT00,gateway_side,False,10.0,196.0,1.0,1.0,0.0,1,0,True,True,False,False,180.0,195.0,196.0,206.0,212.0,440.0,,,,11.0,10.0,245.0,244.0,234.0,1.0,402,0,18,181,1.0,0.9571428571428572,0.9781021897810218,0.0,0.04285714285714286,401,0,19,181,1.0,0.9547619047619048,0.976857490864799,0.0,0.04523809523809524,395,0,25,181,1.0,0.9404761904761905,0.9693251533742331,0.0,0.05952380952380952,ILLUSTRATIVE - not derived from operator financial data,906.73,903.7,3.03,0.3,False,False
leo_ntn,leo_gateway_side,21,UT00,gateway_side,False,11.0,192.0,0.0,0.0,0.0,1,0,True,True,False,False,180.0,192.0,192.0,203.0,209.0,,,,,11.0,11.0,,,,0.0,404,0,16,181,1.0,0.9619047619047619,0.9805825242718447,0.0,0.0380952380952381,403,0,17,181,1.0,0.9595238095238096,0.9793438639125152,0.0,0.04047619047619048,398,0,22,181,1.0,0.9476190476190476,0.9731051344743276,0.0,0.05238095238095238,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False
leo_ntn,leo_gateway_side,22,UT00,gateway_side,False,8.0,195.0,0.0,0.0,0.0,3,0,True,True,False,False,180.0,195.0,195.0,203.0,209.0,,,,,8.0,8.0,,,,0.0,400,0,20,181,1.0,0.9523809523809523,0.975609756097561,0.0,0.047619047619047616,397,0,23,181,1.0,0.9452380952380952,0.9718482252141982,0.0,0.05476190476190476,398,0,22,181,1.0,0.9476190476190476,0.9731051344743276,0.0,0.05238095238095238,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False
leo_ntn,leo_gateway_side,23,UT00,gateway_side,False,8.0,195.0,67.0,2.0,0.0,4,0,True,True,False,False,180.0,128.0,195.0,203.0,209.0,350.0,,,,75.0,8.0,222.0,155.0,147.0,67.0,402,3,18,178,0.9925925925925926,0.9571428571428572,0.9745454545454545,0.016574585635359115,0.04285714285714286,401,0,19,181,1.0,0.9547619047619048,0.976857490864799,0.0,0.04523809523809524,398,0,22,181,1.0,0.9476190476190476,0.9731051344743276,0.0,0.05238095238095238,ILLUSTRATIVE - not derived from operator financial data,913.47,907.41,6.06,0.7,False,False
leo_ntn,leo_gateway_side,24,UT00,gateway_side,False,8.0,195.0,0.0,1.0,0.0,0,0,True,True,False,False,180.0,195.0,195.0,203.0,209.0,489.0,,,,8.0,8.0,294.0,294.0,286.0,0.0,401,0,19,181,1.0,0.9547619047619048,0.976857490864799,0.0,0.04523809523809524,401,0,19,181,1.0,0.9547619047619048,0.976857490864799,0.0,0.04523809523809524,398,0,22,181,1.0,0.9476190476190476,0.9731051344743276,0.0,0.05238095238095238,ILLUSTRATIVE - not derived from operator financial data,906.73,903.7,3.03,0.3,False,False
leo_ntn,leo_gateway_side,25,UT00,gateway_side,False,12.0,191.0,7.0,1.0,0.0,4,0,True,True,False,False,180.0,184.0,191.0,203.0,209.0,359.0,,,,19.0,12.0,175.0,168.0,156.0,7.0,408,0,12,181,1.0,0.9714285714285714,0.9855072463768115,0.0,0.02857142857142857,404,0,16,181,1.0,0.9619047619047619,0.9805825242718447,0.0,0.0380952380952381,398,0,22,181,1.0,0.9476190476190476,0.9731051344743276,0.0,0.05238095238095238,ILLUSTRATIVE - not derived from operator financial data,906.73,903.7,3.03,0.3,False,False
leo_ntn,leo_gateway_side,26,UT00,gateway_side,False,12.0,195.0,0.0,1.0,0.0,1,0,True,True,False,False,180.0,195.0,195.0,207.0,213.0,395.0,,,,12.0,12.0,200.0,200.0,188.0,0.0,397,0,23,181,1.0,0.9452380952380952,0.9718482252141982,0.0,0.05476190476190476,396,0,24,181,1.0,0.9428571428571428,0.9705882352941176,0.0,0.05714285714285714,394,0,26,181,1.0,0.9380952380952381,0.9680589680589681,0.0,0.06190476190476191,ILLUSTRATIVE - not derived from operator financial data,906.73,903.7,3.03,0.3,False,False
leo_ntn,leo_gateway_side,27,UT00,gateway_side,False,8.0,195.0,8.0,0.0,0.0,4,0,True,True,False,False,180.0,187.0,195.0,203.0,209.0,,,,,16.0,8.0,,,,8.0,407,0,13,181,1.0,0.969047619047619,0.9842805320435308,0.0,0.030952380952380953,403,0,17,181,1.0,0.9595238095238096,0.9793438639125152,0.0,0.04047619047619048,398,0,22,181,1.0,0.9476190476190476,0.9731051344743276,0.0,0.05238095238095238,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False
leo_ntn,leo_gateway_side,28,UT00,gateway_side,False,3.0,195.0,4.0,0.0,0.0,2,0,True,True,False,False,180.0,191.0,195.0,198.0,204.0,,,,,7.0,3.0,,,,4.0,406,0,14,181,1.0,0.9666666666666667,0.983050847457627,0.0,0.03333333333333333,404,0,16,181,1.0,0.9619047619047619,0.9805825242718447,0.0,0.0380952380952381,403,0,17,181,1.0,0.9595238095238096,0.9793438639125152,0.0,0.04047619047619048,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False
leo_ntn,leo_gateway_side,29,UT00,gateway_side,False,5.0,195.0,4.0,0.0,0.0,2,0,True,True,False,False,180.0,191.0,195.0,200.0,206.0,,,,,9.0,5.0,,,,4.0,408,0,12,181,1.0,0.9714285714285714,0.9855072463768115,0.0,0.02857142857142857,406,0,14,181,1.0,0.9666666666666667,0.983050847457627,0.0,0.03333333333333333,401,0,19,181,1.0,0.9547619047619048,0.976857490864799,0.0,0.04523809523809524,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False
leo_ntn,leo_gateway_side,30,UT00,gateway_side,False,6.0,195.0,0.0,2.0,0.0,0,0,True,True,False,False,180.0,195.0,195.0,201.0,207.0,211.0,,,,6.0,6.0,16.0,16.0,10.0,0.0,400,0,20,181,1.0,0.9523809523809523,0.975609756097561,0.0,0.047619047619047616,400,0,20,181,1.0,0.9523809523809523,0.975609756097561,0.0,0.047619047619047616,400,0,20,181,1.0,0.9523809523809523,0.975609756097561,0.0,0.047619047619047616,ILLUSTRATIVE - not derived from operator financial data,913.47,907.41,6.06,0.7,False,False
leo_ntn,leo_hidden_in_rain,1,UT00,rf_subsystem,False,5.0,157.0,0.0,7.0,76.0,1,93,True,True,False,False,175.0,157.0,157.0,162.0,168.0,161.0,162.0,,,5.0,5.0,4.0,4.0,-1.0,0.0,180,0,15,406,1.0,0.9230769230769231,0.9600000000000001,0.0,0.07692307692307693,86,0,21,494,1.0,0.8037383177570093,0.8911917098445596,0.0,0.19626168224299065,107,332,0,162,0.2437357630979499,1.0,0.39194139194139194,0.6720647773279352,0.0,ILLUSTRATIVE - not derived from operator financial data,1666.6,1644.73,21.87,1.3,False,False
leo_ntn,leo_hidden_in_rain,2,UT00,rf_subsystem,False,7.0,154.0,21.0,4.0,80.0,13,102,True,True,False,False,175.0,133.0,154.0,161.0,167.0,157.0,161.0,,,28.0,7.0,24.0,3.0,-4.0,21.0,188,12,7,394,0.94,0.9641025641025641,0.9518987341772152,0.029556650246305417,0.035897435897435895,85,0,22,494,1.0,0.794392523364486,0.8854166666666666,0.0,0.205607476635514,107,333,0,161,0.2431818181818182,1.0,0.3912248628884827,0.6740890688259109,0.0,ILLUSTRATIVE - not derived from operator financial data,1684.27,1654.25,30.02,1.8,False,False
